FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
74895,14337,201710,201704,SHORT ShiftLevel,292,126,298,1,1,11,14,30,201512,12,2015,4,2017,10,2017,6,22,131.7,136.5,131.7,136.5,4.8808760674,4.9163827559,8
74902,14337,201711,201707,LONG Pure,154,579,257,1,1,11,14,30,201512,12,2015,7,2017,11,2017,4,23,73.4,55.6,73.4,55.6,4.2959568773,4.018419254,8
74928,14345,201507,201503,SHORT ShiftLevel,479,317,511,1,1,11,14,72,201412,12,2014,3,2015,7,2015,4,7,51.1,61.2,51.1,61.2,3.9338647473,4.1141265712,6
74939,14345,201509,201506,SHORT ShiftLevel,418,123,386,1,1,11,14,72,201412,12,2014,6,2015,9,2015,3,9,239.8,213.8,239.8,213.8,5.479961187,5.3651398628,6
74949,14345,201512,201504,SHORT ShiftLevel,540,68,239,1,1,11,14,72,201412,12,2014,4,2015,12,2015,8,12,694.1,251.5,300.0,251.5,6.5426414664,5.5273260373,6
74983,14357,201508,201504,SHORT ShiftLevel,1757,346,618,1,1,11,2,102,201412,12,2014,4,2015,8,2015,4,8,407.8,78.6,300.0,78.6,6.0107853628,4.3645334772,6
74986,14357,201508,201507,SHORT ShiftLevel,1121,346,769,1,1,11,2,102,201412,12,2014,7,2015,8,2015,1,8,224.0,122.3,224.0,122.3,5.4115944403,4.80610359,6
74988,14357,201509,201505,SHORT ShiftLevel,3055,320,845,1,1,11,2,102,201412,12,2014,5,2015,9,2015,4,9,854.7,164.1,300.0,164.1,6.7507359051,5.1002474528,6
74994,14357,201510,201506,SHORT ShiftLevel,1560,342,807,1,1,11,2,102,201412,12,2014,6,2015,10,2015,4,10,356.1,136.0,300.0,136.0,5.8753248972,4.9123968545,6
75012,14357,201512,201511,SHORT ShiftLevel,322,364,514,1,1,11,2,102,201412,12,2014,11,2015,12,2015,1,12,11.5,41.2,11.5,41.2,2.4456859366,3.7186516124,6
75021,14357,201602,201505,SHORT ShiftLevel,8260,532,771,1,1,11,2,102,201412,12,2014,5,2015,2,2016,9,14,1452.6,44.9,300.0,44.9,7.2811320725,3.8049902486,7
75027,14357,201602,201511,SHORT ShiftLevel,611,532,565,1,1,11,2,102,201412,12,2014,11,2015,2,2016,3,14,14.8,6.2,14.8,6.2,2.6979745491,1.8250342581,7
75029,14357,201602,201601,SHORT ShiftLevel,236,532,450,1,1,11,2,102,201412,12,2014,1,2016,2,2016,1,14,55.6,15.4,55.6,15.4,4.018886151,2.7352459439,7
75035,14357,201603,201510,SHORT ShiftLevel,766,488,685,1,1,11,2,102,201412,12,2014,10,2015,3,2016,5,15,57.0,40.4,57.0,40.4,4.0424758938,3.6980585089,7
75045,14357,201604,201511,SHORT ShiftLevel,892,509,792,1,1,11,2,102,201412,12,2014,11,2015,4,2016,5,16,75.2,55.6,75.2,55.6,4.3207571586,4.0181690671,7
75047,14357,201604,201601,SHORT ShiftLevel,342,509,631,1,1,11,2,102,201412,12,2014,1,2016,4,2016,3,16,32.8,24.0,32.8,24.0,3.4907159819,3.1767432142,7
75050,14357,201605,201506,SHORT ShiftLevel,5839,499,1001,1,1,11,2,102,201412,12,2014,6,2015,5,2016,11,17,1070.1,100.6,300.0,100.6,6.9755450222,4.6111642099,7
75062,14357,201606,201507,SHORT ShiftLevel,3806,406,900,1,1,11,2,102,201412,12,2014,7,2015,6,2016,11,18,837.4,121.7,300.0,121.7,6.730347737,4.8013525436,7
75086,14357,201609,201601,SHORT ShiftLevel,328,411,490,1,1,11,2,102,201412,12,2014,1,2016,9,2016,8,21,20.2,19.2,20.2,19.2,3.0054175793,2.956024824,7
75093,14357,201610,201512,SHORT ShiftLevel,313,291,526,1,1,11,2,102,201412,12,2014,12,2015,10,2016,10,22,7.6,80.8,7.6,80.8,2.0228893722,4.391432433,7
75098,14357,201610,201606,LONG Pure,301,291,442,1,1,11,2,102,201412,12,2014,6,2016,10,2016,4,22,3.4,51.9,3.4,51.9,1.2344320118,3.9491267556,7
75100,14357,201610,201608,LONG Pure,236,291,380,1,1,11,2,102,201412,12,2014,8,2016,10,2016,2,22,18.9,30.6,18.9,30.6,2.939180104,3.4204832885,7
75103,14357,201611,201601,SHORT ShiftLevel,583,291,574,1,1,11,2,102,201412,12,2014,1,2016,11,2016,10,23,100.3,97.3,100.3,97.3,4.6086007211,4.5772938165,7
75115,14357,201612,201604,SHORT ShiftLevel,535,264,504,1,1,11,2,102,201412,12,2014,4,2016,12,2016,8,24,102.7,90.9,102.7,90.9,4.6313399037,4.5098600062,7
75137,14357,201702,201701,LONG Pure,445,346,497,1,1,11,2,102,201412,12,2014,1,2017,2,2017,1,26,28.6,43.6,28.6,43.6,3.3538512611,3.7760112477,8
75148,14357,201704,201607,LONG Pure,918,389,649,1,1,11,2,102,201412,12,2014,7,2016,4,2017,9,28,136.0,66.8,136.0,66.8,4.9125792742,4.2022724734,8
75177,14357,201706,201703,LONG Pure,348,347,372,1,1,11,2,102,201412,12,2014,3,2017,6,2017,3,30,0.3,7.2,0.3,7.2,-1.244154594,1.9747212309,8
75181,14357,201707,201701,LONG Pure,516,387,518,1,1,11,2,102,201412,12,2014,1,2017,7,2017,6,31,33.3,33.9,33.3,33.9,3.5065578973,3.5219428162,8
75183,14357,201707,201703,LONG Pure,523,387,435,1,1,11,2,102,201412,12,2014,3,2017,7,2017,4,31,35.1,12.4,35.1,12.4,3.5594003787,2.5179465039,8
75200,14357,201709,201705,LONG Pure,100,194,317,1,1,11,2,102,201412,12,2014,5,2017,9,2017,4,33,48.5,63.4,48.5,63.4,3.8806068092,4.1494963823,8
75221,14357,201712,201702,LONG Pure,258,490,531,1,1,11,2,102,201412,12,2014,2,2017,12,2017,10,36,47.3,8.4,47.3,8.4,3.8575021665,2.1243368616,8
75240,14362,201304,201303,SHORT ShiftLevel,443,594,243,1,1,11,3,68,201212,12,2012,3,2013,4,2013,1,4,25.4,59.1,25.4,59.1,3.2355707034,4.0790770901,4
75281,14364,201704,201701,SHORT ShiftLevel,887,118,703,1,1,11,3,192,201606,6,2016,1,2017,4,2017,3,10,651.7,495.8,300.0,300.0,6.479576531,6.2060974088,8
75287,14364,201705,201702,SHORT ShiftLevel,834,593,374,1,1,11,3,192,201606,6,2016,2,2017,5,2017,3,11,40.6,36.9,40.6,36.9,3.7047727205,3.6090475168,8
75325,14366,201709,201707,SHORT ShiftLevel,991,842,591,1,1,11,2,41,201612,12,2016,7,2017,9,2017,2,9,17.7,29.8,17.7,29.8,2.8733364777,3.3948431109,8
75331,14366,201710,201707,SHORT ShiftLevel,1080,888,660,1,1,11,2,41,201612,12,2016,7,2017,10,2017,3,10,21.6,25.7,21.6,25.7,3.073693815,3.245544072,8
75339,14366,201711,201708,SHORT ShiftLevel,1323,999,796,1,1,11,2,41,201612,12,2016,8,2017,11,2017,3,11,32.4,20.3,32.4,20.3,3.4791589231,3.0116213864,8
75340,14366,201711,201709,SHORT ShiftLevel,1408,999,1136,1,1,11,2,41,201612,12,2016,9,2017,11,2017,2,11,40.9,13.7,40.9,13.7,3.7121305634,2.6183963332,8
75344,14366,201712,201705,SHORT ShiftLevel,2745,929,692,1,1,11,2,41,201612,12,2016,5,2017,12,2017,7,12,195.5,25.5,195.5,25.5,5.2754530063,3.2391215883,8
75347,14366,201712,201708,SHORT ShiftLevel,1603,929,693,1,1,11,2,41,201612,12,2016,8,2017,12,2017,4,12,72.6,25.4,72.6,25.4,4.2842915581,3.2348932522,8
75351,14366,201801,201703,SHORT ShiftLevel,2452,688,500,1,1,11,2,41,201612,12,2016,3,2017,1,2018,10,13,256.4,27.3,256.4,27.3,5.5467205846,3.3078233109,9
75360,14366,201801,201712,SHORT ShiftLevel,1213,688,718,1,1,11,2,41,201612,12,2016,12,2017,1,2018,1,13,76.3,4.4,76.3,4.4,4.3347796106,1.4725787297,9
75373,14366,201803,201704,SHORT ShiftLevel,3016,1430,746,1,1,11,2,41,201612,12,2016,4,2017,3,2018,11,15,110.9,47.8,110.9,47.8,4.7087108649,3.8676983804,9
75395,14366,201805,201704,SHORT ShiftLevel,3192,549,834,1,1,11,2,41,201612,12,2016,4,2017,5,2018,13,17,481.4,51.9,300.0,51.9,6.1767416591,3.9495609247,9
75396,14366,201805,201705,SHORT ShiftLevel,3446,549,815,1,1,11,2,41,201612,12,2016,5,2017,5,2018,12,17,527.7,48.5,300.0,48.5,6.2685027422,3.8805680533,9
75407,14369,201110,201109,SHORT ShiftLevel,437,351,428,1,1,11,3,168,201107,7,2011,9,2011,10,2011,1,3,24.5,21.9,24.5,21.9,3.1987312588,3.0881893844,2
75420,14373,201108,201105,LONG DownTrend,2155,2237,1633,1,1,11,6,47,200801,1,2008,5,2011,8,2011,3,43,3.7,27.0,3.7,27.0,1.2989984718,3.2958534224,2
75428,14373,201110,201107,LONG DownTrend,1337,2026,1370,1,1,11,6,47,200801,1,2008,7,2011,10,2011,3,45,34.0,32.4,34.0,32.4,3.5265927722,3.4775122901,2
75439,14373,201112,201109,LONG DownTrend,1957,1800,1691,1,1,11,6,47,200801,1,2008,9,2011,12,2011,3,47,8.7,6.1,8.7,6.1,2.1658740475,1.8009761243,2
75451,14373,201202,201108,LONG DownTrend,1912,2273,1727,1,1,11,6,47,200801,1,2008,8,2011,2,2012,6,49,15.9,24.0,15.9,24.0,2.7651923205,3.1789333379,3
75461,14373,201203,201110,LONG DownTrend,2087,3151,2071,1,1,11,6,47,200801,1,2008,10,2011,3,2012,5,50,33.8,34.3,33.8,34.3,3.5194857141,3.5344113643,3
75462,14373,201203,201111,LONG DownTrend,2328,3151,2065,1,1,11,6,47,200801,1,2008,11,2011,3,2012,4,50,26.1,34.5,26.1,34.5,3.2626512449,3.5399515447,3
75475,14373,201204,201203,LONG DownTrend,3221,4114,3736,1,1,11,6,47,200801,1,2008,3,2012,4,2012,1,51,21.7,9.2,21.7,9.2,3.0776056967,2.2179133114,3
75488,14373,201206,201107,LONG DownTrend,1652,2061,2025,1,1,11,6,47,200801,1,2008,7,2011,6,2012,11,53,19.8,1.7,19.8,1.7,2.9879387611,0.5577425436,3
75507,14373,201208,201205,LONG DownTrend,2592,3609,2555,1,1,11,6,47,200801,1,2008,5,2012,8,2012,3,55,28.2,29.2,28.2,29.2,3.3385965774,3.3743319104,3
75509,14373,201208,201207,LONG DownTrend,2574,3609,2448,1,1,11,6,47,200801,1,2008,7,2012,8,2012,1,55,28.7,32.2,28.7,32.2,3.356140887,3.471021163,3
75513,14373,201209,201208,LONG DownTrend,3061,3304,2706,1,1,11,6,47,200801,1,2008,8,2012,9,2012,1,56,7.4,18.1,7.4,18.1,1.9953424947,2.8958718053,3
75515,14373,201210,201206,LONG DownTrend,2828,3176,2398,1,1,11,6,47,200801,1,2008,6,2012,10,2012,4,57,11.0,24.5,11.0,24.5,2.3939948434,3.1985188878,3
75520,14373,201211,201206,LONG DownTrend,2837,2850,2093,1,1,11,6,47,200801,1,2008,6,2012,11,2012,5,58,0.5,26.6,0.5,26.6,-0.78495473,3.2794591662,3
75530,14373,201212,201210,LONG XT,2658,2805,3035,1,1,11,6,47,200801,1,2008,10,2012,12,2012,2,59,5.2,8.2,5.2,8.2,1.6564439548,2.104090677,3
75533,14373,201301,201206,LONG DownTrend,3175,4099,2499,1,1,11,6,47,200801,1,2008,6,2012,1,2013,7,60,22.5,39.0,22.5,39.0,3.1153839371,3.6644307737,4
75549,14373,201303,201205,LONG DownTrend,3323,4407,3365,1,1,11,6,47,200801,1,2008,5,2012,3,2013,10,62,24.6,23.6,24.6,23.6,3.2026339031,3.1631179435,4
75552,14373,201303,201208,LONG DownTrend,3445,4407,3463,1,1,11,6,47,200801,1,2008,8,2012,3,2013,7,62,21.8,21.4,21.8,21.4,3.0832351718,3.0643468873,4
75553,14373,201303,201209,LONG DownTrend,3310,4407,3471,1,1,11,6,47,200801,1,2008,9,2012,3,2013,6,62,24.9,21.2,24.9,21.2,3.2145551814,3.0558361976,4
75574,14373,201305,201209,LONG DownTrend,4402,5347,4048,1,1,11,6,47,200801,1,2008,9,2012,5,2013,8,64,17.7,24.3,17.7,24.3,2.8720641785,3.1902292677,4
75592,14373,201306,201303,LONG XT,2843,4008,3614,1,1,11,6,47,200801,1,2008,3,2013,6,2013,3,65,29.1,9.8,29.1,9.8,3.3695989092,2.2854734525,4
75600,14373,201308,201305,LONG XT,3404,2721,3502,1,1,11,6,47,200801,1,2008,5,2013,8,2013,3,67,25.1,28.7,25.1,28.7,3.2229103068,3.356990597,4
75609,14373,201310,201307,LONG Pure,4242,2243,3271,1,1,11,6,47,200801,1,2008,7,2013,10,2013,3,69,89.1,45.8,89.1,45.8,4.490002986,3.8249710975,4
75613,14373,201311,201306,LONG Pure,4492,2769,2955,1,1,11,6,47,200801,1,2008,6,2013,11,2013,5,70,62.2,6.7,62.2,6.7,4.1307508993,1.9046753365,4
75615,14373,201311,201308,LONG Pure,3899,2769,3138,1,1,11,6,47,200801,1,2008,8,2013,11,2013,3,70,40.8,13.3,40.8,13.3,3.7089015745,2.5897253069,4
75640,14373,201402,201312,LONG Pure,2913,2618,3327,1,1,11,6,47,200801,1,2008,12,2013,2,2014,2,73,11.3,27.1,11.3,27.1,2.4219795959,3.2988597661,5
75648,14373,201403,201311,LONG Pure,3571,4853,4382,1,1,11,6,47,200801,1,2008,11,2013,3,2014,4,74,26.4,9.7,26.4,9.7,3.2739944741,2.2726759306,5
75665,14373,201405,201307,LONG Pure,6952,5286,4570,1,1,11,6,47,200801,1,2008,7,2013,5,2014,10,76,31.5,13.5,31.5,13.5,3.4505339136,2.6060332578,5
75683,14373,201406,201401,LONG Pure,3161,3440,3507,1,1,11,6,47,200801,1,2008,1,2014,6,2014,5,77,8.1,1.9,8.1,1.9,2.0931552174,0.666636055,5
75694,14373,201408,201401,LONG Pure,3164,2765,3202,1,1,11,6,47,200801,1,2008,1,2014,8,2014,7,79,14.4,15.8,14.4,15.8,2.6693356889,2.7603074671,5
75698,14373,201408,201405,LONG Pure,3905,2765,3012,1,1,11,6,47,200801,1,2008,5,2014,8,2014,3,79,41.2,8.9,41.2,8.9,3.7191578134,2.1897626087,5
75700,14373,201408,201407,LONG Pure,3461,2765,3023,1,1,11,6,47,200801,1,2008,7,2014,8,2014,1,79,25.2,9.3,25.2,9.3,3.2257239324,2.233333857,5
75738,14373,201501,201409,LONG Pure,3407,2813,2590,1,1,11,6,47,200801,1,2008,9,2014,1,2015,4,84,21.1,7.9,21.1,7.9,3.0500426969,2.070335149,6
75746,14373,201502,201407,LONG Pure,3347,3045,2691,1,1,11,6,47,200801,1,2008,7,2014,2,2015,7,85,9.9,11.6,9.9,11.6,2.2943410232,2.453210919,6
75748,14373,201502,201409,LONG Pure,3171,3045,2819,1,1,11,6,47,200801,1,2008,9,2014,2,2015,5,85,4.1,7.4,4.1,7.4,1.4201959128,2.0044490051,6
75749,14373,201502,201410,LONG Pure,3091,3045,2746,1,1,11,6,47,200801,1,2008,10,2014,2,2015,4,85,1.5,9.8,1.5,9.8,0.4125554023,2.2843575792,6
75766,14373,201504,201404,LONG Pure,5254,5208,5001,1,1,11,6,47,200801,1,2008,4,2014,4,2015,12,87,0.9,4.0,0.9,4.0,-0.124139601,1.3799377954,6
75798,14373,201506,201409,LONG Pure,3646,4228,3147,1,1,11,6,47,200801,1,2008,9,2014,6,2015,9,89,13.8,25.6,13.8,25.6,2.6221562867,3.2413276566,6
75809,14373,201507,201409,LONG Pure,3977,4054,2742,1,1,11,6,47,200801,1,2008,9,2014,7,2015,10,90,1.9,32.4,1.9,32.4,0.6415162808,3.4770188285,6
75819,14373,201508,201407,LONG Pure,3796,2105,2636,1,1,11,6,47,200801,1,2008,7,2014,8,2015,13,91,80.3,25.2,80.3,25.2,4.3861747888,3.2278614611,6
75827,14373,201508,201503,LONG Pure,3298,2105,3252,1,1,11,6,47,200801,1,2008,3,2015,8,2015,5,91,56.7,54.5,56.7,54.5,4.037325862,3.998004557,6
75830,14373,201508,201506,LONG Pure,3446,2105,3159,1,1,11,6,47,200801,1,2008,6,2015,8,2015,2,91,63.7,50.1,63.7,50.1,4.1542703232,3.913447169,6
75832,14373,201509,201501,LONG Pure,3138,3014,2989,1,1,11,6,47,200801,1,2008,1,2015,9,2015,8,92,4.1,0.8,4.1,0.8,1.4144283724,-0.186977368,6
75849,14373,201511,201501,LONG Pure,2850,3498,2898,1,1,11,6,47,200801,1,2008,1,2015,11,2015,10,94,18.5,17.2,18.5,17.2,2.9191142268,2.8421531856,6
75865,14373,201512,201507,LONG Pure,3453,2873,2902,1,1,11,6,47,200801,1,2008,7,2015,12,2015,5,95,20.2,1.0,20.2,1.0,3.0050862305,0.009353957,6
75866,14373,201512,201508,LONG Pure,3422,2873,2764,1,1,11,6,47,200801,1,2008,8,2015,12,2015,4,95,19.1,3.8,19.1,3.8,2.9501565685,1.3334060092,6
75867,14373,201512,201509,LONG Pure,2866,2873,2854,1,1,11,6,47,200801,1,2008,9,2015,12,2015,3,95,0.2,0.7,0.2,0.7,-1.412031724,-0.413502894,6
75871,14373,201601,201502,LONG Pure,2778,2953,2456,1,1,11,6,47,200801,1,2008,2,2015,1,2016,11,96,5.9,16.8,5.9,16.8,1.7793792782,2.8231833303,7
75885,14373,201602,201504,LONG Pure,3092,3429,3021,1,1,11,6,47,200801,1,2008,4,2015,2,2016,10,97,9.8,11.9,9.8,11.9,2.2852291639,2.4764134079,7
75889,14373,201602,201508,LONG Pure,3725,3429,3384,1,1,11,6,47,200801,1,2008,8,2015,2,2016,6,97,8.6,1.3,8.6,1.3,2.1555056878,0.2718087233,7
75901,14373,201603,201507,LONG Pure,5860,4349,5431,1,1,11,6,47,200801,1,2008,7,2015,3,2016,8,98,34.7,24.9,34.7,24.9,3.5479959357,3.2140354328,7
75904,14373,201603,201510,LONG Pure,4337,4349,5297,1,1,11,6,47,200801,1,2008,10,2015,3,2016,5,98,0.3,21.8,0.3,21.8,-1.287624377,3.0818234756,7
75909,14373,201604,201501,LONG Pure,5406,4685,4756,1,1,11,6,47,200801,1,2008,1,2015,4,2016,15,99,15.4,1.5,15.4,1.5,2.7336881286,0.4157288684,7
75919,14373,201604,201511,LONG Pure,5013,4685,6063,1,1,11,6,47,200801,1,2008,11,2015,4,2016,5,99,7.0,29.4,7.0,29.4,1.9460625997,3.3814374429,7
75933,14373,201605,201510,LONG Pure,5708,4806,5419,1,1,11,6,47,200801,1,2008,10,2015,5,2016,7,100,18.8,12.8,18.8,12.8,2.9321642898,2.5459147056,7
75938,14373,201605,201603,LONG Pure,4913,4806,5522,1,1,11,6,47,200801,1,2008,3,2016,5,2016,2,100,2.2,14.9,2.2,14.9,0.8003786042,2.7012299367,7
75943,14373,201606,201504,LONG Pure,3930,3060,3210,1,1,11,6,47,200801,1,2008,4,2015,6,2016,14,101,28.4,4.9,28.4,4.9,3.3474932027,1.5896352851,7
75944,14373,201606,201505,LONG Pure,3957,3060,3141,1,1,11,6,47,200801,1,2008,5,2015,6,2016,13,101,29.3,2.6,29.3,2.6,3.3780558531,0.9734491457,7
75947,14373,201606,201508,LONG Pure,4344,3060,4809,1,1,11,6,47,200801,1,2008,8,2015,6,2016,10,101,42.0,57.2,42.0,57.2,3.7367354753,4.0457994661,7
75974,14373,201608,201503,LONG Pure,3596,2980,3095,1,1,11,6,47,200801,1,2008,3,2015,8,2016,17,103,20.7,3.9,20.7,3.9,3.02873857,1.3504237349,7
75991,14373,201609,201601,LONG Pure,3365,2970,3593,1,1,11,6,47,200801,1,2008,1,2016,9,2016,8,104,13.3,21.0,13.3,21.0,2.5877387191,3.043399473,7
76049,14373,201702,201609,LONG Pure,3505,3030,3510,1,1,11,6,47,200801,1,2008,9,2016,2,2017,5,109,15.7,15.8,15.7,15.8,2.7521670915,2.7626383914,8
76079,14373,201704,201612,LONG Pure,5166,3534,4170,1,1,11,6,47,200801,1,2008,12,2016,4,2017,4,111,46.2,18.0,46.2,18.0,3.8325460686,2.8901830964,8
76102,14373,201706,201604,LONG Pure,3191,2560,3576,1,1,11,6,47,200801,1,2008,4,2016,6,2017,14,113,24.6,39.7,24.6,39.7,3.2047135111,3.6810362767,8
76110,14373,201706,201612,LONG Pure,3756,2560,3670,1,1,11,6,47,200801,1,2008,12,2016,6,2017,6,113,46.7,43.4,46.7,43.4,3.844145583,3.7695229428,8
76116,14373,201707,201602,LONG Pure,3549,2616,4406,1,1,11,6,47,200801,1,2008,2,2016,7,2017,17,114,35.7,68.4,35.7,68.4,3.5741736743,4.2257393722,8
76149,14373,201708,201707,LONG Pure,2249,2441,2061,1,1,11,6,47,200801,1,2008,7,2017,8,2017,1,115,7.9,15.6,7.9,15.6,2.0625024876,2.7451783683,8
76162,14373,201710,201705,LONG Pure,2697,1838,1772,1,1,11,6,47,200801,1,2008,5,2017,10,2017,5,117,46.7,3.6,46.7,3.6,3.8445058051,1.2783916251,8
76166,14373,201710,201709,LONG Pure,2121,1838,1649,1,1,11,6,47,200801,1,2008,9,2017,10,2017,1,117,15.4,10.3,15.4,10.3,2.7341837807,2.3304838981,8
76186,14373,201712,201710,LONG Pure,2103,371,1513,1,1,11,6,47,200801,1,2008,10,2017,12,2017,2,119,466.8,307.8,300.0,300.0,6.1460002125,5.7295045136,8
76187,14373,201712,201711,LONG Pure,1968,371,1523,1,1,11,6,47,200801,1,2008,11,2017,12,2017,1,119,430.5,310.5,300.0,300.0,6.0648502716,5.7382229646,8
76188,14376,201302,201301,SHORT ShiftLevel,16,177,21,1,1,11,3,177,201212,12,2012,1,2013,2,2013,1,2,91.0,88.1,91.0,88.1,4.5104248184,4.4788764607,4
76203,14377,201509,201508,LONG XT,19841,19747,26235,1,1,11,,,,,,8,2015,9,2015,1,,0.5,32.9,0.5,32.9,-0.742291892,3.4921229217,6
76208,14377,201511,201508,LONG XT,23268,10609,23218,1,1,11,,,,,,8,2015,11,2015,3,,119.3,118.9,119.3,118.9,4.7818359132,4.7778783332,6
76209,14377,201511,201509,LONG XT,24382,10609,21316,1,1,11,,,,,,9,2015,11,2015,2,,129.8,100.9,129.8,100.9,4.8661776424,4.6143652217,6
76210,14377,201511,201510,LONG XT,26692,10609,23933,1,1,11,,,,,,10,2015,11,2015,1,,151.6,125.6,151.6,125.6,5.021230302,4.8330344088,6
76230,14377,201603,201508,LONG XT,38356,13681,23703,1,1,11,,,,,,8,2015,3,2016,7,,180.4,73.3,180.4,73.3,5.1949527624,4.2939448536,7
76245,14377,201604,201603,LONG XT,29199,17142,19757,1,1,11,,,,,,3,2016,4,2016,1,,70.3,15.3,70.3,15.3,4.2532839976,2.724902691,7
76268,14392,201408,201404,SHORT XT,1312,147,201,1,1,11,3,83,201407,7,2014,4,2014,8,2014,4,1,792.5,36.7,300.0,36.7,6.6752139652,3.6037216458,5
76331,14393,201304,201212,SHORT ShiftLevel,1047,261,514,1,1,11,3,208,201206,6,2012,12,2012,4,2013,4,10,301.1,96.9,300.0,96.9,5.7076065711,4.5740392674,4
76333,14393,201304,201302,SHORT ShiftLevel,889,261,530,1,1,11,3,208,201206,6,2012,2,2013,4,2013,2,10,240.6,103.1,240.6,103.1,5.4831899451,4.6353611583,4
76335,14393,201305,201212,SHORT ShiftLevel,860,338,474,1,1,11,3,208,201206,6,2012,12,2012,5,2013,5,11,154.4,40.2,154.4,40.2,5.0397918784,3.6947791762,4
76360,14401,201601,201512,SHORT ShiftLevel,141,115,89,1,1,11,3,171,201506,6,2015,12,2015,1,2016,1,7,22.6,22.6,22.6,22.6,3.1183345956,3.1183345956,7
76370,14401,201603,201601,SHORT ShiftLevel,162,133,186,1,1,11,3,171,201506,6,2015,1,2016,3,2016,2,9,21.8,39.8,21.8,39.8,3.0821168878,3.6851129713,7
76371,14401,201603,201602,SHORT ShiftLevel,157,133,185,1,1,11,3,171,201506,6,2015,2,2016,3,2016,1,9,18.0,39.1,18.0,39.1,2.8928748881,3.6660647763,7
76393,14401,201606,201603,SHORT ShiftLevel,99,53,91,1,1,11,3,171,201506,6,2015,3,2016,6,2016,3,12,86.8,71.7,86.8,71.7,4.4635196689,4.2724644322,7
76409,14401,201609,201601,SHORT ShiftLevel,149,63,80,1,1,11,3,171,201506,6,2015,1,2016,9,2016,8,15,136.5,27.0,136.5,27.0,4.9163827559,3.2952488037,7
76416,14401,201609,201608,SHORT ShiftLevel,91,63,76,1,1,11,3,171,201506,6,2015,8,2016,9,2016,1,15,44.4,20.6,44.4,20.6,3.7942399698,3.0269848171,7
76513,14409,201108,201107,LONG DownTrend,1261,1642,1547,1,1,11,6,36,200709,9,2007,7,2011,8,2011,1,47,23.2,5.8,23.2,5.8,3.1442992711,1.7553767876,2
76515,14409,201109,201106,LONG DownTrend,1474,1499,1493,1,1,11,6,36,200709,9,2007,6,2011,9,2011,3,48,1.7,0.4,1.7,0.4,0.5114925128,-0.915623843,2
76517,14409,201109,201108,LONG DownTrend,1610,1499,1467,1,1,11,6,36,200709,9,2007,8,2011,9,2011,1,48,7.4,2.1,7.4,2.1,2.0021468892,0.7583525907,2
76523,14409,201111,201107,LONG DownTrend,1587,1549,1412,1,1,11,6,36,200709,9,2007,7,2011,11,2011,4,50,2.5,8.8,2.5,8.8,0.8973915053,2.1797862714,2
76536,14409,201201,201109,LONG DownTrend,1609,1547,1336,1,1,11,6,36,200709,9,2007,9,2011,1,2012,4,52,4.0,13.6,4.0,13.6,1.3882317205,2.6129554689,3
76546,14409,201202,201112,LONG DownTrend,1277,1264,1354,1,1,11,6,36,200709,9,2007,12,2011,2,2012,2,53,1.0,7.1,1.0,7.1,0.0280829687,1.9629432816,3
76569,14409,201205,201108,LONG DownTrend,2542,2251,2532,1,1,11,6,36,200709,9,2007,8,2011,5,2012,9,56,12.9,12.5,12.9,12.5,2.5593636123,2.5243950144,3
76577,14409,201205,201204,LONG DownTrend,2471,2251,2002,1,1,11,6,36,200709,9,2007,4,2012,5,2012,1,56,9.8,11.1,9.8,11.1,2.2796678914,2.4034932415,3
76654,14424,201503,201410,SHORT XT,8991,2785,3607,1,1,11,3,105,201502,2,2015,10,2014,3,2015,5,1,222.8,29.5,222.8,29.5,5.4064388786,3.3849074287,6
76679,14431,201506,201504,SHORT ShiftLevel,459,144,391,1,1,11,3,91,201412,12,2014,4,2015,6,2015,2,6,218.8,171.5,218.8,171.5,5.3879295252,5.144745223,6
76698,14431,201511,201503,SHORT ShiftLevel,618,346,229,1,1,11,3,91,201412,12,2014,3,2015,11,2015,8,11,78.6,33.8,78.6,33.8,4.3645334772,3.5209053457,6
76726,14437,201205,201204,SHORT ShiftLevel,36,397,515,1,1,11,3,235,201203,3,2012,4,2012,5,2012,1,2,90.9,29.7,90.9,29.7,4.5101118636,3.3919185298,3
76736,14441,201108,201106,LONG Pure,2662,2682,3554,1,1,11,3,107,200901,1,2009,6,2011,8,2011,2,31,0.7,32.5,0.7,32.5,-0.293415604,3.4816415461,2
76745,14441,201110,201108,LONG Pure,2404,1598,2599,1,1,11,3,107,200901,1,2009,8,2011,10,2011,2,33,50.4,62.6,50.4,62.6,3.9207458022,4.137416839,2
76749,14441,201111,201107,LONG Pure,2549,2249,3032,1,1,11,3,107,200901,1,2009,7,2011,11,2011,4,34,13.3,34.8,13.3,34.8,2.5907117087,3.55006193,2
76763,14441,201201,201110,LONG Pure,2844,2711,2872,1,1,11,3,107,200901,1,2009,10,2011,1,2012,3,36,4.9,5.9,4.9,5.9,1.5904464647,1.7815017015,3
